Date,Open,High,Low,Close,Adj Close,Volume
2014-09-12,108.599998,110.000000,107.000000,107.955002,107.440582,142480
2014-09-15,107.025002,110.000000,106.660004,107.485001,106.972816,196020
2014-09-16,106.824997,108.794998,102.110001,102.820000,102.330048,210050
2014-09-17,102.525002,107.279999,102.525002,106.875000,106.365723,341590
2014-09-18,106.635002,108.400002,106.000000,106.894997,106.385612,226010
2014-09-19,106.894997,109.245003,105.400002,108.565002,108.047668,402350
2014-09-22,107.724998,109.599998,105.224998,105.919998,105.415268,520930
2014-09-23,105.599998,108.400002,105.599998,106.214996,105.708862,412380
2014-09-24,105.904999,109.294998,104.059998,104.375000,103.877617,150700
2014-09-25,104.400002,106.169998,104.300003,105.264999,104.763367,371300
2014-09-26,105.000000,106.529999,103.250000,105.800003,105.295845,297580
2014-09-29,104.815002,109.595001,104.815002,108.894997,108.376076,160120
2014-09-30,108.025002,116.485001,108.025002,112.964996,112.426689,1807210
2014-10-01,112.400002,113.769997,112.000000,112.595001,112.058472,540810
2014-10-07,112.004997,113.000000,110.224998,111.495003,110.963707,115870
2014-10-08,111.199997,113.190002,110.489998,111.525002,110.993561,316470
2014-10-09,111.599998,112.900002,110.610001,111.260002,110.729828,174710
2014-10-10,110.559998,111.995003,108.209999,109.385002,108.863762,182780
2014-10-13,108.339996,111.800003,107.529999,111.044998,110.515846,114580
2014-10-14,111.330002,113.400002,105.699997,110.510002,109.983398,1196230
2014-10-15,110.510002,110.510002,110.510002,110.510002,109.983398,0
2014-10-16,105.849998,108.400002,100.110001,102.059998,101.573647,436720
2014-10-17,102.099998,103.974998,100.224998,101.050003,100.568481,666160
2014-10-20,101.900002,104.900002,101.000000,101.559998,101.076035,650950
2014-10-21,102.000000,103.000000,100.500000,101.610001,101.125809,259030
2014-10-22,102.599998,102.599998,100.699997,101.125000,100.643120,148260
2014-10-27,104.900002,107.500000,97.500000,106.760002,106.251282,322730
2014-10-28,106.400002,107.334999,104.769997,105.485001,104.982338,170670
2014-10-29,105.099998,107.199997,104.754997,106.945000,106.435387,159110
2014-10-30,106.599998,107.900002,105.309998,107.345001,106.833466,431440
2014-10-31,107.699997,108.500000,105.855003,106.834999,106.325905,643490
2014-11-03,106.834999,107.199997,104.510002,105.125000,104.624062,135360
2014-11-05,105.500000,107.000000,103.199997,104.165001,103.668633,960890
2014-11-07,107.529999,107.529999,102.099998,103.964996,103.469582,2528730
2014-11-10,105.010002,107.400002,102.410004,104.000000,103.504410,2870140
2014-11-11,104.400002,107.300003,103.504997,106.040001,105.534698,914690
2014-11-12,106.500000,106.500000,104.599998,105.315002,104.813164,1932940
2014-11-13,105.500000,105.800003,102.500000,103.269997,102.777878,1184100
2014-11-14,103.199997,104.815002,103.000000,103.355003,102.862488,186870
2014-11-17,103.900002,107.000000,102.500000,104.925003,104.425003,1110960
2014-11-18,106.000000,106.500000,103.514999,104.205002,103.708450,7381250
2014-11-19,104.000000,105.500000,103.000000,104.875000,104.375252,2761480
2014-11-20,107.800003,108.000000,103.620003,104.150002,103.653709,2507930
2014-11-21,104.199997,108.000000,103.855003,107.360001,106.848412,4897270
2014-11-24,108.000000,109.004997,105.824997,106.514999,106.007431,1794450
2014-11-25,106.004997,108.824997,106.004997,107.625000,107.112137,590690
2014-11-26,107.989998,111.995003,107.114998,111.714996,111.182655,764330
2014-11-27,111.525002,114.839996,111.000000,114.010002,113.466713,494540
2014-11-28,114.699997,117.394997,113.320000,115.059998,114.511726,1175430
2014-12-01,115.410004,117.199997,114.599998,114.974998,114.427116,429130
2014-12-02,115.074997,116.000000,114.629997,115.000000,114.452003,243690
2014-12-03,116.525002,125.400002,116.525002,124.474998,123.881844,1419340
2014-12-04,125.900002,127.760002,123.324997,126.105003,125.504089,706090
2014-12-05,126.275002,127.400002,125.455002,127.004997,126.399796,316280
2014-12-08,127.000000,139.600006,126.995003,135.949997,135.302155,2866310
2014-12-09,136.880005,141.690002,131.100006,134.755005,134.112869,1645460
2014-12-10,134.300003,135.839996,130.500000,131.850006,131.221680,1612640
2014-12-11,131.414993,134.649994,129.889999,130.369995,129.748749,714510
2014-12-12,131.300003,132.350006,128.009995,129.009995,128.395264,193760
2014-12-15,129.539993,133.899994,126.260002,132.339996,131.709381,334700
2014-12-16,131.500000,133.800003,129.600006,131.649994,131.022659,485440
2014-12-17,130.800003,132.345001,121.000000,129.315002,128.698776,420930
2014-12-18,130.100006,132.399994,126.000000,126.959999,126.355019,457400
2014-12-19,126.254997,130.154999,126.254997,129.899994,129.281006,406480
2014-12-22,133.500000,134.800003,128.669998,130.964996,130.340927,478450
2014-12-23,129.514999,133.830002,129.514999,131.419998,130.793747,1096030
2014-12-24,130.699997,132.785004,129.800003,130.904999,130.281189,349890
2014-12-26,131.990005,132.195007,130.100006,130.955002,130.330963,167590
2014-12-29,130.554993,133.199997,130.554993,132.565002,131.933319,391770
2014-12-30,131.729996,133.005005,130.089996,131.625000,130.997772,281580
2014-12-31,130.899994,132.100006,130.509995,130.764999,130.141861,140980
2015-01-01,130.990005,132.229996,128.000000,128.660004,128.046906,293920
2015-01-02,129.169998,129.800003,126.699997,127.565002,126.957130,435600
2015-01-05,126.805000,128.399994,125.260002,125.870003,125.270203,315660
2015-01-06,125.000000,125.315002,121.559998,122.959999,122.374062,377240
2015-01-07,123.025002,124.084999,120.820000,122.855003,122.269585,731140
2015-01-08,123.000000,129.789993,122.995003,128.979996,128.365387,872680
2015-01-09,129.395004,129.940002,127.550003,127.919998,127.310432,327840
2015-01-12,125.500000,128.615005,125.500000,126.769997,126.165916,196780
2015-01-13,127.500000,130.800003,127.000000,128.645004,128.031967,580420
2015-01-14,128.000000,128.869995,123.820000,125.419998,124.822342,2587050
2015-01-15,129.485001,129.800003,127.199997,128.904999,128.290726,1368270
2015-01-16,129.800003,130.300003,125.500000,126.764999,126.160934,810480
2015-01-19,127.290001,128.619995,125.099998,125.794998,125.195557,325300
2015-01-20,126.000000,134.500000,126.000000,132.195007,131.565079,1360140
2015-01-21,132.440002,133.639999,128.899994,129.264999,128.649017,1004960
2015-01-22,128.850006,131.800003,128.059998,129.820007,129.201385,378310
2015-01-23,130.240005,132.899994,129.580002,131.220001,130.594742,255020
2015-01-27,131.699997,139.699997,130.800003,137.539993,136.884598,1055220
2015-01-28,138.070007,149.899994,138.005005,145.039993,144.348862,2744860
2015-01-29,145.330002,147.005005,142.500000,146.024994,145.329163,1059650
2015-01-30,145.800003,147.994995,139.800003,144.755005,144.065201,726130
2015-02-02,144.300003,152.259995,142.889999,150.929993,150.210800,2714020
2015-02-03,150.899994,153.169998,145.550003,146.845001,146.145233,667360
2015-02-04,147.300003,151.000000,145.250000,147.134995,146.433853,501620
2015-02-05,147.210007,150.889999,146.029999,147.619995,146.916550,216290
2015-02-06,147.699997,150.869995,146.250000,146.899994,146.199966,308180
2015-02-09,145.399994,147.399994,143.354996,144.955002,144.264252,181200
2015-02-10,144.009995,147.095001,140.255005,143.649994,142.965485,330010
2015-02-11,144.104996,145.000000,140.800003,141.029999,140.357986,182820
2015-02-12,141.500000,151.100006,141.494995,149.904999,149.190674,653460
2015-02-13,149.904999,154.000000,149.904999,151.085007,150.365051,728530
2015-02-16,151.014999,154.604996,145.500000,148.350006,147.643097,974540
2015-02-18,146.899994,150.500000,145.500000,148.410004,147.702789,485050
2015-02-19,148.899994,149.699997,141.960007,146.725006,146.025848,236600
2015-02-20,147.199997,148.595001,146.199997,147.134995,146.433853,138300
2015-02-23,147.600006,150.000000,141.699997,143.565002,142.880905,4213950
2015-02-24,144.789993,146.800003,141.300003,142.985001,142.303665,310620
2015-02-25,143.494995,145.800003,142.615005,143.125000,142.442978,220350
2015-02-26,143.615005,144.759995,139.100006,139.964996,139.298035,392490
2015-02-27,140.395004,142.990005,140.324997,142.214996,141.537308,518850
2015-02-28,null,null,null,null,null,null
2015-03-02,141.199997,147.600006,141.149994,145.139999,144.448380,705830
2015-03-03,145.600006,150.979996,145.000000,148.505005,147.797363,2472640
2015-03-04,149.500000,151.330002,145.820007,147.020004,146.319412,933390
2015-03-05,147.490005,157.395004,147.279999,152.910004,152.181351,3075300
2015-03-09,152.699997,152.895004,146.225006,147.070007,146.369186,1599670
2015-03-10,147.500000,147.600006,144.115005,145.710007,145.015656,922780
2015-03-11,145.800003,150.000000,145.000000,145.835007,145.140060,398460
2015-03-12,147.300003,149.175003,147.300003,147.960007,147.254959,2048440
2015-03-13,152.500000,156.399994,146.589996,150.095001,149.379761,2585500
2015-03-16,150.470001,150.470001,143.119995,145.214996,144.522980,1027980
2015-03-17,145.740005,149.500000,145.199997,146.970001,146.269669,1134190
2015-03-18,147.440002,147.440002,141.600006,143.475006,142.791306,1227020
2015-03-19,144.000000,145.800003,140.014999,140.975006,140.303223,1059700
2015-03-20,141.750000,146.660004,134.000000,137.979996,137.322510,7859730
2015-03-23,138.500000,140.419998,131.365005,133.529999,132.893692,553620
2015-03-24,134.000000,137.250000,131.134995,134.134995,133.495819,600420
2015-03-25,135.699997,138.815002,134.199997,137.485001,136.829865,1528320
2015-03-26,138.000000,141.005005,137.505005,137.919998,137.262802,646920
2015-03-27,138.889999,139.520004,134.994995,135.634995,134.988678,697550
2015-03-30,136.589996,141.000000,136.100006,139.945007,139.278152,529100
2015-03-31,140.740005,144.899994,139.505005,141.455002,140.780930,985290
2015-04-01,141.199997,144.750000,139.600006,142.755005,142.074738,448110
2015-04-06,144.589996,144.589996,141.009995,142.660004,141.980209,295280
2015-04-07,143.399994,146.500000,142.014999,143.119995,142.437988,420600
2015-04-08,143.940002,146.000000,141.899994,145.559998,144.866394,445590
2015-04-09,145.800003,146.994995,144.535004,146.464996,145.767044,443770
2015-04-10,146.669998,146.669998,143.000000,145.485001,144.791748,243060
2015-04-13,146.460007,146.460007,143.000000,143.839996,143.154572,168320
2015-04-15,143.899994,146.214996,141.104996,142.169998,141.492508,233200
2015-04-16,142.100006,144.500000,139.000000,143.460007,142.776398,242640
2015-04-17,143.750000,144.029999,141.100006,142.214996,141.537308,210050
2015-04-20,142.600006,142.600006,125.855003,133.889999,133.252014,535080
2015-04-21,135.000000,139.800003,133.199997,134.554993,133.913803,420840
2015-04-22,135.000000,136.464996,131.050003,132.460007,131.828796,284090
2015-04-23,133.399994,136.500000,132.500000,136.160004,135.511154,186120
2015-04-24,135.149994,137.850006,131.500000,136.024994,135.376801,208550
2015-04-27,135.399994,137.339996,131.300003,132.604996,131.973083,144050
2015-04-28,132.889999,133.279999,129.309998,132.544998,131.913391,348190
2015-04-29,133.009995,141.000000,132.130005,138.919998,138.258026,310230
2015-04-30,138.699997,146.000000,137.500000,143.490005,142.806244,1146680
2015-05-04,143.014999,146.684998,142.000000,145.110001,144.418533,530200
2015-05-05,146.800003,148.100006,143.524994,144.369995,143.682022,386410
2015-05-06,144.399994,145.725006,140.500000,143.884995,143.199341,298140
2015-05-07,144.595001,144.595001,135.675003,137.975006,137.317535,253110
2015-05-08,138.100006,144.440002,138.100006,142.505005,141.825943,192070
2015-05-11,142.610001,146.300003,142.610001,144.214996,143.527786,410950
2015-05-12,142.490005,144.964996,140.695007,142.705002,142.024979,243300
2015-05-13,143.899994,144.440002,142.100006,143.304993,142.622116,110850
2015-05-14,143.410004,145.899994,141.000000,144.214996,143.527786,829440
2015-05-15,143.000000,145.399994,142.345001,144.425003,143.736786,254670
2015-05-18,145.000000,146.380005,144.059998,145.955002,145.259506,263620
2015-05-19,146.195007,147.304993,144.500000,146.625000,145.926300,173240
2015-05-20,147.824997,148.494995,142.279999,145.035004,144.343872,577790
2015-05-21,145.399994,146.600006,144.000000,146.054993,145.358994,472550
2015-05-22,146.740005,148.100006,146.514999,147.125000,146.423935,159890
2015-05-25,145.500000,149.300003,145.500000,148.149994,147.444016,197680
2015-05-26,147.199997,149.199997,147.100006,148.199997,147.493805,229300
2015-05-27,146.899994,155.000000,146.699997,153.285004,152.554550,517940
2015-05-28,154.225006,157.500000,152.500000,152.985001,152.255997,577130
2015-05-29,152.800003,153.005005,151.360001,152.710007,151.982315,351950
2015-06-01,154.000000,154.020004,148.160004,150.479996,149.762924,170290
2015-06-02,150.149994,152.500000,144.889999,150.529999,149.812698,2491530
2015-06-03,148.399994,153.440002,144.399994,151.660004,150.937302,5312670
2015-06-04,152.500000,154.899994,150.514999,153.020004,152.290833,954550
2015-06-05,151.634995,154.000000,149.895004,151.514999,150.792984,719690
2015-06-08,151.600006,151.600006,148.000000,150.175003,149.459366,553770
2015-06-09,151.835007,160.664993,146.350006,156.309998,155.565140,371370
2015-06-10,157.000000,157.750000,154.000000,155.119995,154.380829,555620
2015-06-11,156.494995,156.494995,153.009995,153.985001,153.251221,659300
2015-06-12,150.110001,153.005005,149.100006,150.119995,149.404648,320530
2015-06-15,150.205002,152.494995,147.889999,149.925003,149.210556,101610
2015-06-16,150.005005,151.479996,147.494995,149.500000,148.787598,143960
2015-06-17,151.000000,151.675003,148.559998,150.029999,149.315094,3990730
2015-06-18,151.000000,154.500000,150.000000,151.744995,151.021896,157500
2015-06-19,152.434998,152.789993,150.800003,151.764999,151.041840,164050
2015-06-22,152.699997,152.699997,151.000000,151.699997,150.977097,2239910
2015-06-23,151.800003,154.875000,151.600006,152.559998,151.833038,1053780
2015-06-24,154.490005,155.000000,149.899994,150.190002,149.474319,210990
2015-06-25,149.664993,151.699997,148.399994,151.119995,150.399902,563050
2015-06-26,150.115005,152.320007,148.770004,150.059998,149.344940,1398710
2015-06-29,143.514999,154.990005,143.514999,151.455002,150.733276,663200
2015-06-30,150.104996,154.000000,150.104996,153.210007,152.479919,157910
2015-07-01,152.764999,156.000000,152.764999,155.759995,155.017776,275780
2015-07-02,156.000000,162.399994,156.000000,160.229996,159.466446,741550
2015-07-03,160.500000,171.000000,160.500000,168.199997,167.398499,696800
2015-07-06,167.500000,178.720001,165.600006,171.925003,171.105728,875650
2015-07-07,172.520004,178.500000,172.000000,176.600006,175.758484,844810
2015-07-08,175.800003,178.389999,173.500000,175.914993,175.076736,396000
2015-07-09,175.699997,177.990005,170.024994,170.875000,170.230103,255640
2015-07-10,170.300003,173.880005,169.095001,172.520004,171.868881,406910
2015-07-13,171.509995,173.880005,171.509995,172.865005,172.212585,144870
2015-07-14,172.500000,176.000000,172.160004,173.845001,173.188904,163820
2015-07-15,175.500000,178.149994,174.524994,176.789993,176.122772,313510
2015-07-16,177.889999,178.300003,173.000000,174.080002,173.423004,167590
2015-07-17,174.005005,174.580002,170.520004,171.985001,171.335892,202900
2015-07-20,172.300003,174.725006,166.384995,170.330002,169.687134,492960
2015-07-21,171.559998,172.500000,167.220001,168.619995,167.983612,129830
2015-07-22,169.100006,172.399994,166.524994,167.699997,167.067062,390460
2015-07-23,173.000000,176.000000,171.500000,172.960007,172.307220,1788230
2015-07-24,174.500000,179.000000,171.899994,172.690002,172.038239,774280
2015-07-27,172.000000,173.899994,170.585007,171.654999,171.007141,311800
2015-07-28,172.014999,174.399994,171.600006,173.024994,172.371979,449530
2015-07-29,173.039993,183.500000,173.039993,181.365005,180.680496,1676300
2015-07-30,182.985001,185.770004,181.500000,183.315002,182.623154,917450
2015-07-31,184.500000,187.000000,183.300003,184.570007,183.873428,790090
2015-08-03,185.899994,192.270004,184.604996,190.505005,189.785995,945030
2015-08-04,192.199997,216.000000,190.899994,202.664993,201.900116,2569640
2015-08-05,204.699997,205.000000,196.990005,199.104996,198.353546,820370
2015-08-06,199.210007,200.794998,190.550003,192.589996,191.863129,658970
2015-08-07,194.490005,203.600006,194.000000,201.005005,200.246384,1441930
2015-08-10,201.100006,202.505005,199.225006,200.335007,199.578903,495890
2015-08-11,200.300003,203.899994,196.889999,200.585007,199.827972,467820
2015-08-12,200.500000,201.399994,196.360001,198.684998,197.935150,613260
2015-08-13,198.600006,205.285004,192.000000,193.535004,192.804581,1917260
2015-08-14,196.994995,199.000000,193.800003,197.235001,196.490616,250470
2015-08-17,195.684998,199.000000,193.000000,194.279999,193.546753,316820
2015-08-18,194.979996,195.100006,191.500000,192.059998,191.335144,197940
2015-08-19,192.399994,193.300003,187.500000,188.395004,187.683945,309280
2015-08-20,188.005005,192.699997,186.100006,187.934998,187.225677,2315400
2015-08-21,186.190002,189.500000,182.500000,187.800003,187.091232,342140
2015-08-24,184.994995,184.994995,168.065002,171.470001,170.822845,1031710
2015-08-25,171.800003,174.985001,166.199997,170.824997,170.180283,849030
2015-08-26,170.199997,178.399994,170.199997,171.399994,170.753098,386910
2015-08-27,172.509995,179.500000,172.494995,174.464996,173.806519,331030
2015-08-28,175.500000,184.695007,175.500000,181.505005,180.819962,998140
2015-08-31,180.500000,187.800003,177.000000,180.979996,180.296951,293190
2015-09-01,180.000000,184.600006,176.404999,177.259995,176.591003,529790
2015-09-02,178.300003,181.979996,176.205002,178.524994,177.851212,620820
2015-09-03,179.520004,187.100006,178.994995,185.020004,184.321671,432430
2015-09-04,185.574997,191.000000,182.115005,182.875000,182.184799,517290
2015-09-07,183.000000,184.479996,173.300003,175.050003,174.389328,661500
2015-09-08,175.460007,176.494995,167.705002,175.000000,174.339508,916880
2015-09-09,178.000000,183.990005,178.000000,181.115005,180.431427,285980
2015-09-10,175.505005,181.500000,172.399994,180.524994,179.843658,556230
2015-09-11,181.309998,183.414993,178.300003,179.024994,178.349304,145740
2015-09-14,179.500000,189.300003,179.500000,188.154999,187.444870,767210
2015-09-15,189.845001,189.845001,186.000000,186.229996,185.527130,305970
2015-09-16,189.994995,191.509995,183.100006,184.244995,183.549637,279180
2015-09-18,187.494995,188.100006,178.600006,183.449997,182.757614,1849440
2015-09-21,185.000000,185.449997,175.889999,178.595001,177.920959,1032150
2015-09-22,179.994995,183.000000,177.529999,178.475006,177.801407,553330
2015-09-23,176.604996,179.580002,174.404999,176.365005,175.699371,331160
2015-09-24,176.100006,178.800003,174.000000,174.490005,173.831451,316100
2015-09-28,175.000000,176.000000,172.699997,173.080002,172.426773,249640
2015-09-29,172.190002,175.500000,169.375000,172.395004,171.744339,978370
2015-09-30,173.600006,175.800003,172.500000,172.949997,172.297272,5383950
2015-10-01,174.895004,179.699997,174.354996,176.259995,175.594757,610890
2015-10-05,178.600006,181.690002,176.604996,179.940002,179.260895,672080
2015-10-06,181.600006,181.779999,174.899994,178.195007,177.522461,802070
2015-10-07,179.210007,180.500000,176.699997,177.324997,176.655731,405640
2015-10-08,177.000000,179.494995,176.024994,177.059998,176.391754,226510
2015-10-09,177.505005,180.000000,177.000000,179.445007,178.767746,718380
2015-10-12,181.000000,181.500000,178.699997,179.145004,178.468887,478720
2015-10-13,179.000000,179.884995,174.800003,175.820007,175.156418,232490
2015-10-14,175.994995,177.699997,175.000000,175.604996,174.942230,134410
2015-10-15,177.195007,177.199997,171.619995,174.669998,174.010742,179370
2015-10-16,175.100006,177.949997,175.100006,177.029999,176.361847,1513530
2015-10-19,178.800003,179.800003,177.500000,178.850006,178.175003,522420
2015-10-20,179.000000,186.300003,179.000000,182.414993,181.726532,1031550
2015-10-21,184.899994,189.000000,184.100006,184.929993,184.232025,1069670
2015-10-23,186.024994,187.899994,181.994995,182.934998,182.244583,305990
2015-10-26,184.800003,191.889999,183.160004,190.554993,189.835800,924070
2015-10-27,191.000000,199.500000,191.000000,198.485001,197.735886,2569500
2015-10-28,197.800003,200.889999,196.205002,197.884995,197.138153,1416700
2015-10-29,198.800003,199.865005,193.449997,196.410004,195.668716,886410
2015-10-30,195.000000,197.490005,194.210007,196.800003,196.057251,902360
2015-11-02,197.000000,199.020004,193.354996,197.539993,196.794449,358650
2015-11-03,197.500000,199.115005,195.520004,197.940002,197.192947,702750
2015-11-04,198.000000,198.895004,194.225006,195.425003,194.687424,580290
2015-11-05,195.000000,199.500000,190.500000,195.895004,195.155670,932720
2015-11-06,195.800003,198.395004,194.125000,197.804993,197.058441,738310
2015-11-09,195.000000,197.800003,193.304993,196.110001,195.369873,331170
2015-11-10,195.490005,197.000000,188.460007,191.145004,190.423584,336180
2015-11-13,193.000000,193.899994,189.225006,192.735001,192.007599,574150
2015-11-16,192.300003,194.000000,188.899994,191.309998,190.587967,396010
2015-11-17,191.300003,194.899994,191.199997,192.270004,191.544342,175060
2015-11-18,193.500000,194.645004,190.649994,193.125000,192.396103,195690
2015-11-19,194.970001,194.970001,191.600006,193.240005,192.510681,122070
2015-11-20,194.199997,194.600006,192.300003,193.470001,192.739807,176710
2015-11-23,194.199997,197.800003,193.500000,195.979996,195.240341,488530
2015-11-24,197.100006,199.524994,196.009995,197.279999,196.535446,426610
2015-11-26,198.800003,198.800003,196.369995,197.520004,196.774521,529200
2015-11-27,197.500000,198.559998,196.500000,196.850006,196.107071,184920
2015-11-30,196.850006,197.899994,191.399994,192.214996,191.489548,376190
2015-12-01,193.595001,202.399994,193.100006,199.115005,198.363510,599840
2015-12-02,199.500000,206.604996,197.630005,203.985001,203.215134,443630
2015-12-03,204.000000,205.800003,201.589996,202.654999,201.890137,369800
2015-12-04,201.600006,202.800003,199.505005,200.964996,200.206528,138210
2015-12-07,200.100006,201.895004,192.000000,193.210007,192.480804,417330
2015-12-08,192.220001,194.544998,190.115005,191.020004,190.299057,251570
2015-12-09,191.199997,195.000000,185.500000,187.404999,186.697708,280360
2015-12-10,189.500000,194.050003,187.630005,192.270004,191.544342,685010
2015-12-11,190.630005,192.500000,189.000000,190.065002,189.347672,162910
2015-12-14,189.899994,192.789993,185.600006,190.550003,189.830826,182660
2015-12-15,190.294998,191.300003,188.399994,189.154999,188.441101,119090
2015-12-16,190.005005,194.800003,190.005005,192.654999,191.927856,337910
2015-12-17,192.490005,196.895004,192.490005,195.610001,194.871735,282230
2015-12-18,195.535004,197.000000,189.009995,192.104996,191.379959,196780
2015-12-21,192.184998,197.990005,192.000000,193.945007,193.213043,306760
2015-12-22,194.500000,198.005005,191.600006,193.104996,192.376175,409240
2015-12-23,194.460007,196.000000,192.330002,193.600006,192.869308,739120
2015-12-24,194.199997,195.100006,191.500000,192.679993,191.952774,176950
2015-12-28,192.884995,194.000000,191.699997,192.199997,191.474625,122070
2015-12-29,193.899994,193.899994,192.000000,192.505005,191.778473,263930
2015-12-30,192.750000,195.000000,191.899994,194.630005,193.895416,832030
2015-12-31,195.470001,200.199997,195.199997,198.789993,198.039734,478330
2016-01-01,199.000000,201.199997,196.494995,198.380005,197.631287,444880
2016-01-04,198.399994,198.994995,195.300003,195.949997,195.210434,166330
2016-01-05,196.585007,197.994995,193.509995,194.600006,193.865555,289710
2016-01-06,194.794998,195.500000,193.100006,193.854996,193.123352,183520
2016-01-07,194.600006,194.600006,190.500000,192.705002,191.977707,313990
2016-01-08,194.794998,204.500000,192.649994,200.039993,199.285004,775570
2016-01-11,197.934998,199.800003,193.009995,194.339996,193.606506,684410
2016-01-12,195.895004,197.505005,194.000000,195.750000,195.011185,226260
2016-01-13,196.000000,199.600006,192.994995,198.744995,197.994888,524490
2016-01-14,197.800003,197.804993,194.500000,194.889999,194.154465,258440
2016-01-15,195.005005,196.494995,190.000000,190.550003,189.830826,314070
2016-01-18,194.794998,194.794998,180.399994,183.190002,182.498596,522450
2016-01-19,185.000000,185.800003,182.500000,184.880005,184.182220,467500
2016-01-20,182.399994,186.800003,182.399994,185.225006,184.525940,237260
2016-01-21,185.509995,189.005005,183.699997,184.675003,183.978012,610470
2016-01-22,187.500000,191.104996,185.250000,189.179993,188.465988,267590
2016-01-25,190.199997,194.899994,189.619995,192.445007,191.718689,212080
2016-01-27,194.000000,194.000000,187.509995,189.255005,188.540710,288050
2016-01-28,188.000000,192.699997,186.199997,187.414993,186.707642,344870
2016-01-29,188.940002,189.830002,185.009995,186.164993,185.462372,644440
2016-02-01,189.399994,189.399994,185.100006,186.354996,185.651657,430930
2016-02-02,188.600006,188.600006,180.100006,181.809998,181.123795,463500
2016-02-03,181.800003,193.899994,173.505005,187.854996,187.145996,2513520
2016-02-04,188.199997,191.570007,185.000000,188.080002,187.370148,930610
2016-02-05,189.494995,191.925003,188.000000,190.860001,190.139664,739640
2016-02-08,189.005005,190.210007,182.904999,183.559998,182.867203,672720
2016-02-09,182.000000,182.000000,177.039993,178.419998,177.746628,307200
2016-02-10,178.119995,181.800003,175.220001,178.960007,178.284592,279760
2016-02-11,179.000000,180.869995,168.565002,169.654999,169.014694,1841180
2016-02-12,172.889999,172.889999,160.869995,170.104996,169.462997,340450
2016-02-15,170.699997,176.000000,170.699997,172.345001,171.694534,221640
2016-02-16,171.610001,173.475006,169.300003,170.380005,169.736969,234700
2016-02-17,170.300003,170.985001,165.210007,170.115005,169.472977,158420
2016-02-18,170.600006,173.779999,170.100006,172.095001,171.445496,216830
2016-02-19,171.005005,172.350006,166.100006,167.309998,166.678543,263280
2016-02-22,169.399994,170.500000,162.285004,163.029999,162.414703,522330
2016-02-23,162.470001,165.000000,155.125000,161.585007,160.975159,337470
2016-02-24,161.399994,163.800003,158.610001,161.595001,160.985107,233880
2016-02-25,161.399994,161.399994,159.500000,160.035004,159.431015,458350
2016-02-26,160.199997,161.699997,158.899994,160.164993,159.560501,472880
2016-02-29,160.100006,163.279999,158.684998,161.190002,160.581650,324840
2016-03-01,161.800003,169.880005,161.300003,169.029999,168.392029,380310
2016-03-02,169.904999,173.500000,169.100006,171.800003,171.151611,551440
2016-03-03,172.339996,173.589996,165.565002,167.520004,166.887756,475900
2016-03-04,169.865005,170.500000,166.225006,167.050003,166.419510,255700
2016-03-08,168.800003,168.800003,166.100006,166.975006,166.344818,1716350
2016-03-09,167.899994,168.699997,166.994995,167.820007,167.186615,168760
2016-03-10,168.160004,175.000000,167.500000,168.785004,168.147964,257950
2016-03-11,168.500000,168.690002,163.100006,164.600006,163.978790,488430
2016-03-14,165.500000,166.009995,163.059998,164.494995,163.874176,256510
2016-03-15,165.500000,167.500000,163.710007,166.154999,165.527924,850720
2016-03-16,166.000000,166.000000,161.654999,164.494995,164.046951,501450
2016-03-17,164.500000,167.199997,163.110001,165.175003,164.725098,757530
2016-03-18,165.220001,166.880005,163.110001,164.940002,164.490738,498310
2016-03-21,165.304993,166.205002,163.500000,164.955002,164.505692,2294360
2016-03-22,165.979996,167.500000,164.604996,166.455002,166.001587,1929890
2016-03-23,165.830002,173.800003,165.300003,172.479996,172.010193,949700
2016-03-28,172.850006,174.500000,165.285004,168.485001,168.026077,477760
2016-03-29,167.500000,169.705002,165.250000,166.690002,166.235947,229120
2016-03-30,170.100006,172.899994,167.279999,169.654999,169.192886,239980
2016-03-31,171.005005,172.520004,168.559998,171.110001,170.643921,971740
2016-04-01,171.199997,176.494995,171.199997,174.675003,174.199219,1405480
2016-04-04,176.199997,176.395004,174.750000,175.130005,174.652969,363600
2016-04-05,175.134995,175.500000,173.699997,174.880005,174.403671,273710
2016-04-06,174.119995,178.300003,174.119995,176.544998,176.064148,245660
2016-04-07,177.494995,177.679993,175.320007,176.384995,175.904541,113080
2016-04-08,176.300003,177.100006,174.005005,174.990005,174.513382,1271430
2016-04-11,176.000000,180.634995,175.539993,177.800003,177.315704,1187080
2016-04-12,178.199997,178.800003,176.500000,177.854996,177.370544,977830
2016-04-13,178.000000,184.600006,176.699997,182.119995,181.623932,1099220
2016-04-18,181.199997,193.100006,181.199997,187.160004,186.650208,1175370
2016-04-20,188.494995,192.100006,187.509995,188.175003,187.662445,1794190
2016-04-21,188.175003,190.000000,182.494995,184.639999,184.137070,717430
2016-04-22,185.005005,186.285004,182.300003,184.750000,184.246780,592940
2016-04-25,185.990005,186.000000,183.404999,184.115005,183.613510,339650
2016-04-26,184.500000,187.800003,184.100006,186.899994,186.390915,679730
2016-04-27,186.899994,190.395004,184.899994,187.960007,187.448044,465030
2016-04-28,187.940002,190.600006,182.500000,184.240005,183.738159,1238450
2016-04-29,184.199997,188.384995,184.199997,187.535004,187.024200,249650
